id,tile,row,col,elev,aspect,slope,lat,lon,e_lv95,n_lv95,band,asp_c,slope_cls
t6_2800_NE_20-30_109,6,602,985,2819.8,35.5,23.5,46.48377,9.084515,2726375.0,1149375.0,2800,NE,20-30
t6_2800_E_20-30_110,6,584,980,2814.9,69.4,25.5,46.524476,9.069458,2725125.0,1153875.0,2800,E,20-30
t6_2800_E_20-30_111,6,556,877,2689.7,87.7,25.6,46.591756,8.735421,2699375.0,1160875.0,2800,E,20-30
t6_2800_SE_20-30_112,6,510,1213,2869.7,131.2,25.7,46.67739,9.835631,2783375.0,1172375.0,2800,SE,20-30
t6_2800_SE_20-30_113,6,468,930,2666.7,153.3,24.2,46.787521,8.913685,2712625.0,1182875.0,2800,SE,20-30
t6_2800_S_20-30_114,6,549,927,2847.4,191.1,26.7,46.60552,8.898928,2711875.0,1162625.0,2800,S,20-30
t6_2800_SW_20-30_115,6,608,1134,2831.4,206.3,25.9,46.462216,9.568908,2763625.0,1147875.0,2800,SW,20-30
t6_2800_W_20-30_116,6,601,1129,2781.7,248.1,28.0,46.478256,9.553256,2762375.0,1149625.0,2800,W,20-30
t6_2800_W_20-30_117,6,581,995,2776.5,265.4,22.2,46.530509,9.118528,2728875.0,1154625.0,2800,W,20-30
t6_2800_W_20-30_118,6,562,904,2793.4,290.2,26.9,46.577227,8.823142,2706125.0,1159375.0,2800,W,20-30
t6_2800_NW_20-30_119,6,604,1085,2773.8,322.5,23.8,46.474089,9.409819,2751375.0,1148875.0,2800,NW,20-30
t6_2800_N_30-42_120,6,467,951,2830.4,352.5,38.1,46.78886,8.982491,2717875.0,1183125.0,2800,N,30-42
t6_2800_N_30-42_121,6,567,1171,2815.1,19.7,37.5,46.55206,9.693106,2772875.0,1158125.0,2800,N,30-42
t6_2800_NE_30-42_122,6,438,970,2793.2,56.8,36.5,46.853205,9.046632,2722625.0,1190375.0,2800,NE,30-42
t6_2800_E_30-42_123,6,596,1134,2865.9,87.3,36.0,46.489193,9.569969,2763625.0,1150875.0,2800,E,30-42
t6_2800_SE_30-42_124,6,543,933,2811.9,126.3,36.1,46.618758,8.918872,2713375.0,1164125.0,2800,SE,30-42
t6_2800_SE_30-42_125,6,605,1089,2787.5,156.5,32.5,46.471614,9.422753,2752375.0,1148625.0,2800,SE,30-42
t6_2800_S_30-42_126,6,592,978,2810.4,168.9,32.9,46.506582,9.062404,2724625.0,1151875.0,2800,S,30-42
t6_2800_SW_30-42_127,6,554,1174,2837.3,210.5,37.2,46.581089,9.704105,2773625.0,1161375.0,2800,SW,30-42
t6_2800_SW_30-42_128,6,466,908,2778.7,228.7,33.2,46.792925,8.841784,2707125.0,1183375.0,2800,SW,30-42
t6_2800_W_30-42_129,6,583,1171,2771.9,265.8,34.0,46.516092,9.691608,2772875.0,1154125.0,2800,W,30-42
t6_2800_W_30-42_130,6,539,994,2812.7,291.9,30.7,46.624989,9.1182,2728625.0,1165125.0,2800,W,30-42
t6_2800_NW_30-42_131,6,600,997,2747.5,323.8,36.5,46.487693,9.123714,2729375.0,1149875.0,2800,NW,30-42
t6_2800_N_42-55_132,6,415,1065,2805.2,5.0,45.3,46.90011,9.359801,2746375.0,1196125.0,2800,N,42-55
t6_2800_NE_42-55_133,6,465,911,2771.3,62.7,46.1,46.795052,8.851664,2707875.0,1183625.0,2800,NE,42-55
t6_2800_NE_42-55_134,6,414,1061,2856.9,34.4,46.7,46.902578,9.346762,2745375.0,1196375.0,2800,NE,42-55
t6_2800_SE_42-55_135,6,583,998,2665.6,148.7,44.6,46.525868,9.128161,2729625.0,1154125.0,2800,SE,42-55
t6_2800_SE_42-55_136,6,600,1135,2692.1,114.7,43.3,46.480139,9.572869,2763875.0,1149875.0,2800,SE,42-55
t6_2800_S_42-55_137,6,470,948,2785.4,190.5,43.4,46.782248,8.972478,2717125.0,1182375.0,2800,S,42-55
t6_2800_SW_42-55_138,6,464,942,2847.3,221.7,47.4,46.796,8.953219,2715625.0,1183875.0,2800,SW,42-55
t6_2800_SW_42-55_139,6,539,1153,2647.8,235.2,43.4,46.616152,9.63701,2768375.0,1165125.0,2800,SW,42-55
t6_2800_W_42-55_140,6,542,1172,2780.2,269.7,42.5,46.608194,9.698712,2773125.0,1164375.0,2800,W,42-55
t6_2800_W_42-55_141,6,533,1050,2703.1,288.6,43.5,46.635636,9.30141,2742625.0,1166625.0,2800,W,42-55
t6_2800_NW_42-55_142,6,581,1129,2840.1,297.7,48.2,46.523218,9.555012,2762375.0,1154625.0,2800,NW,42-55
t6_2800_NW_42-55_143,6,595,1131,2858.3,332.4,45.1,46.491624,9.560292,2762875.0,1151125.0,2800,NW,42-55
t7_1600_N_20-30_0,7,335,1021,1580.8,357.3,23.4,47.082298,9.221443,2735375.0,1216125.0,1600,N,20-30
t7_1600_NE_20-30_1,7,370,1090,1569.9,27.3,22.7,46.999867,9.445574,2752625.0,1207375.0,1600,NE,20-30
t7_1600_NE_20-30_2,7,323,1126,1661.9,51.3,24.4,47.103387,9.568056,2761625.0,1219125.0,1600,NE,20-30
t7_1600_E_20-30_3,7,355,1035,1656.9,91.5,24.5,47.036611,9.265986,2738875.0,1211125.0,1600,E,20-30
t7_1600_SE_20-30_4,7,414,992,1623.0,126.5,24.8,46.906128,9.12042,2728125.0,1196375.0,1600,SE,20-30
t7_1600_SE_20-30_5,7,383,1090,1618.8,149.1,25.8,46.970642,9.444482,2752625.0,1204125.0,1600,SE,20-30
t7_1600_S_20-30_6,7,403,1017,1600.8,178.0,21.9,46.929624,9.203243,2734375.0,1199125.0,1600,S,20-30
t7_1600_SW_20-30_7,7,385,1014,1577.4,211.2,23.9,46.970244,9.19472,2733625.0,1203625.0,1600,SW,20-30
t7_1600_SW_20-30_8,7,380,1009,1742.2,243.6,23.1,46.981735,9.178662,2732375.0,1204875.0,1600,SW,20-30
t7_1600_W_20-30_9,7,347,984,1604.6,266.2,23.4,47.057145,9.098827,2726125.0,1213125.0,1600,W,20-30
t7_1600_NW_20-30_10,7,297,1138,1600.2,309.8,25.2,47.161092,9.609932,2764625.0,1225625.0,1600,NW,20-30
t7_1600_NW_20-30_11,7,301,1151,1561.2,323.3,20.8,47.151284,9.652402,2767875.0,1224625.0,1600,NW,20-30
t7_1600_N_30-42_12,7,423,988,1631.6,1.1,37.6,46.886085,9.10667,2727125.0,1194125.0,1600,N,30-42
t7_1600_NE_30-42_13,7,339,1120,1576.1,23.8,36.3,47.067785,9.546887,2760125.0,1215125.0,1600,NE,30-42
t7_1600_E_30-42_14,7,383,1060,1564.6,68.0,39.9,46.972325,9.345954,2745125.0,1204125.0,1600,E,30-42
t7_1600_E_30-42_15,7,343,1011,1641.1,91.1,36.2,47.064819,9.187943,2732875.0,1214125.0,1600,E,30-42
t7_1600_SE_30-42_16,7,264,1079,1590.5,131.2,39.1,47.238782,9.41822,2749875.0,1233875.0,1600,SE,30-42
t7_1600_SE_30-42_17,7,274,1066,1603.5,154.4,34.3,47.217032,9.374496,2746625.0,1231375.0,1600,SE,30-42
t7_1600_S_30-42_18,7,306,1033,1522.7,173.6,38.8,47.146873,9.263157,2738375.0,1223375.0,1600,S,30-42
t7_1600_SW_30-42_19,7,367,1008,1609.9,209.3,33.6,47.011012,9.176323,2732125.0,1208125.0,1600,SW,30-42
t7_1600_W_30-42_20,7,412,968,1673.7,249.0,36.9,46.911755,9.041819,2722125.0,1196875.0,1600,W,30-42
t7_1600_W_30-42_21,7,378,1064,1766.6,264.0,34.2,46.983346,9.359494,2746125.0,1205375.0,1600,W,30-42
t7_1600_NW_30-42_22,7,265,1045,1601.6,305.6,39.1,47.238409,9.305915,2741375.0,1233625.0,1600,NW,30-42
t7_1600_NW_30-42_23,7,415,1004,1611.1,335.4,36.0,46.903295,9.159714,2731125.0,1196125.0,1600,NW,30-42
t7_1600_N_42-55_24,7,411,1077,1635.8,11.1,50.6,46.908435,9.399488,2749375.0,1197125.0,1600,N,42-55
t7_1600_NE_42-55_25,7,408,1066,1578.5,35.7,48.8,46.915792,9.363645,2746625.0,1197875.0,1600,NE,42-55
t7_1600_E_42-55_26,7,335,1011,1587.4,95.2,43.0,47.082804,9.18853,2732875.0,1216125.0,1600,E,42-55
t7_1600_SE_42-55_27,7,331,991,1611.7,116.1,47.2,47.092781,9.122986,2727875.0,1217125.0,1600,SE,42-55
t7_1600_SE_42-55_28,7,256,1088,1620.1,113.3,44.4,47.256251,9.448602,2752125.0,1235875.0,1600,SE,42-55
t7_1600_SE_42-55_29,7,307,1024,1679.0,145.8,50.1,47.145092,9.233425,2736125.0,1223125.0,1600,SE,42-55
t7_1600_S_42-55_30,7,406,1080,1606.4,188.2,44.8,46.919507,9.409742,2750125.0,1198375.0,1600,S,42-55
t7_1600_SW_42-55_31,7,306,1049,1645.2,203.5,45.1,47.146025,9.315879,2742375.0,1223375.0,1600,SW,42-55
t7_1600_W_42-55_32,7,310,1059,1641.3,248.2,43.2,47.13649,9.348508,2744875.0,1222375.0,1600,W,42-55
t7_1600_W_42-55_33,7,337,996,1734.5,273.9,43.3,47.07905,9.139017,2729125.0,1215625.0,1600,W,42-55
t7_1600_NW_42-55_34,7,413,1092,1673.2,300.2,48.5,46.903085,9.448525,2753125.0,1196625.0,1600,NW,42-55
t7_1600_NW_42-55_35,7,257,1052,1563.5,319.4,44.7,47.256016,9.329657,2743125.0,1235625.0,1600,NW,42-55
t7_2000_N_20-30_36,7,408,1045,2025.1,4.5,24.9,46.91693,9.294745,2741375.0,1197875.0,2000,N,20-30
t7_2000_NE_20-30_37,7,386,994,1976.3,28.1,20.7,46.968983,9.12896,2728625.0,1203375.0,2000,NE,20-30
t7_2000_E_20-30_38,7,320,1081,1981.9,70.5,21.9,47.112782,9.420152,2750375.0,1219875.0,2000,E,20-30
t7_2000_E_20-30_39,7,406,995,1910.5,97.0,25.3,46.923969,9.130827,2728875.0,1198375.0,2000,E,20-30
t7_2000_SE_20-30_40,7,354,1049,2008.7,114.4,23.3,47.038116,9.312101,2742375.0,1211375.0,2000,SE,20-30
t7_2000_S_20-30_41,7,402,1044,2094.2,159.4,22.3,46.930472,9.291929,2741125.0,1199375.0,2000,S,20-30
t7_2000_S_20-30_42,7,401,1055,1818.8,176.4,22.5,46.932131,9.328108,2743875.0,1199625.0,2000,S,20-30
t7_2000_SW_20-30_43,7,362,1005,2028.2,205.9,25.2,47.022402,9.166824,2731375.0,1209375.0,2000,SW,20-30
t7_2000_SW_20-30_44,7,404,1069,2035.9,232.2,24.2,46.924619,9.373811,2747375.0,1198875.0,2000,SW,20-30
t7_2000_W_20-30_45,7,373,1026,1989.5,269.1,28.4,46.996611,9.235034,2736625.0,1206625.0,2000,W,20-30
t7_2000_NW_20-30_46,7,372,1013,2021.3,305.6,28.5,46.999521,9.19239,2733375.0,1206875.0,2000,NW,20-30
t7_2000_NW_20-30_47,7,339,1135,1997.7,325.5,24.9,47.066868,9.596236,2763875.0,1215125.0,2000,NW,20-30
t7_2000_N_30-42_48,7,408,1059,2055.8,11.1,35.4,46.916176,9.340679,2744875.0,1197875.0,2000,N,30-42
t7_2000_NE_30-42_49,7,380,1068,1993.8,28.8,36.8,46.978629,9.372472,2747125.0,1204875.0,2000,NE,30-42
t7_2000_E_30-42_50,7,416,1010,1957.4,70.2,36.3,46.900749,9.179323,2732625.0,1195875.0,2000,E,30-42
t7_2000_E_30-42_51,7,375,1018,2053.9,95.6,35.0,46.992524,9.208598,2734625.0,1206125.0,2000,E,30-42
t7_2000_SE_30-42_52,7,378,1031,2004.8,121.2,32.2,46.985112,9.251084,2737875.0,1205375.0,2000,SE,30-42
t7_2000_SE_30-42_53,7,375,1043,2021.1,150.2,33.6,46.991226,9.290739,2740875.0,1206125.0,2000,SE,30-42
t7_2000_S_30-42_54,7,370,1047,1984.8,189.7,35.5,47.002254,9.304272,2741875.0,1207375.0,2000,S,30-42
t7_2000_SW_30-42_55,7,317,1074,1894.9,221.6,38.3,47.119922,9.397348,2748625.0,1220625.0,2000,SW,30-42
t7_2000_SW_30-42_56,7,409,968,1937.8,229.9,35.7,46.9185,9.04202,2722125.0,1197625.0,2000,SW,30-42
t7_2000_W_30-42_57,7,420,1091,2011.9,277.8,41.1,46.887406,9.444658,2752875.0,1194875.0,2000,W,30-42
t7_2000_NW_30-42_58,7,428,956,2033.4,296.6,34.4,46.876325,9.001402,2719125.0,1192875.0,2000,NW,30-42
t7_2000_NW_30-42_59,7,392,1019,1926.2,323.7,39.6,46.954253,9.210622,2734875.0,1201875.0,2000,NW,30-42
t7_2000_N_42-55_60,7,411,1068,2006.8,3.5,42.9,46.908937,9.369964,2747125.0,1197125.0,2000,N,42-55
t7_2000_NE_42-55_61,7,421,965,1989.9,36.6,43.9,46.891657,9.031377,2721375.0,1194625.0,2000,NE,42-55
t7_2000_NE_42-55_62,7,430,990,2196.3,50.8,42.3,46.870251,9.112738,2727625.0,1192375.0,2000,NE,42-55
t7_2000_SE_42-55_63,7,405,1075,1969.3,124.0,48.7,46.922036,9.393418,2748875.0,1198625.0,2000,SE,42-55
t7_2000_S_42-55_64,7,303,1037,2005.9,164.1,42.1,47.153408,9.276569,2739375.0,1224125.0,2000,S,42-55
t7_2000_S_42-55_65,7,304,1030,1896.8,172.0,42.1,47.151526,9.253424,2737625.0,1223875.0,2000,S,42-55
t7_2000_S_42-55_66,7,406,1072,1867.3,176.1,48.5,46.919956,9.383493,2748125.0,1198375.0,2000,S,42-55
t7_2000_SW_42-55_67,7,303,1045,2050.5,206.9,44.7,47.152983,9.302933,2741375.0,1224125.0,2000,SW,42-55
t7_2000_SW_42-55_68,7,437,956,2025.4,242.2,45.8,46.85609,9.000814,2719125.0,1190625.0,2000,SW,42-55
t7_2000_W_42-55_69,7,444,962,2069.3,273.2,45.7,46.840081,9.020017,2720625.0,1188875.0,2000,W,42-55
t7_2000_NW_42-55_70,7,429,995,2016.9,307.3,48.9,46.872259,9.129201,2728875.0,1192625.0,2000,NW,42-55
t7_2000_NW_42-55_71,7,410,1097,2034.7,331.6,48.5,46.90954,9.46518,2754375.0,1197375.0,2000,NW,42-55
t7_2400_N_20-30_72,7,406,982,2417.6,359.1,22.8,46.924592,9.088166,2725625.0,1198375.0,2400,N,20-30
t7_2400_N_20-30_73,7,393,1081,2451.0,21.9,23.1,46.948675,9.414097,2750375.0,1201625.0,2400,N,20-30
t7_2400_NE_20-30_74,7,389,1076,2413.8,52.2,21.1,46.95795,9.398011,2749125.0,1202625.0,2400,NE,20-30
t7_2400_E_20-30_75,7,409,1036,2437.2,101.9,24.3,46.915157,9.265139,2739125.0,1197625.0,2400,E,20-30
t7_2400_SE_20-30_76,7,402,1038,2454.7,124.7,24.8,46.930789,9.272238,2739625.0,1199375.0,2400,SE,20-30
t7_2400_SE_20-30_77,7,412,983,2359.6,146.5,26.1,46.911055,9.091033,2725875.0,1196875.0,2400,SE,20-30
t7_2400_S_20-30_78,7,391,1028,2392.4,176.8,24.6,46.956041,9.240248,2737125.0,1202125.0,2400,S,20-30
t7_2400_SW_20-30_79,7,399,1070,2562.0,222.0,20.3,46.935804,9.377498,2747625.0,1200125.0,2400,SW,20-30
t7_2400_SW_20-30_80,7,396,1076,2317.7,239.2,24.2,46.942213,9.397437,2749125.0,1200875.0,2400,SW,20-30
t7_2400_W_20-30_81,7,414,1022,2409.2,277.0,24.9,46.90464,9.218833,2735625.0,1196375.0,2400,W,20-30
t7_2400_NW_20-30_82,7,411,977,2376.7,299.3,21.5,46.913585,9.071416,2724375.0,1197125.0,2400,NW,20-30
t7_2400_NW_20-30_83,7,396,1042,2339.9,322.2,24.1,46.944068,9.285829,2740625.0,1200875.0,2400,NW,20-30
t7_2400_N_30-42_84,7,410,1050,2457.9,7.1,30.9,46.912167,9.310993,2742625.0,1197375.0,2400,N,30-42
t7_2400_NE_30-42_85,7,399,1083,2386.6,31.2,34.9,46.935073,9.420165,2750875.0,1200125.0,2400,NE,30-42
t7_2400_NE_30-42_86,7,420,1009,2313.9,57.1,35.2,46.891805,9.175752,2732375.0,1194875.0,2400,NE,30-42
t7_2400_E_30-42_87,7,395,1071,2369.4,90.4,33.3,46.944741,9.381106,2747875.0,1201125.0,2400,E,30-42
t7_2400_SE_30-42_88,7,422,977,2388.3,113.6,32.2,46.888854,9.070665,2724375.0,1194375.0,2400,SE,30-42
t7_2400_SE_30-42_89,7,415,1074,2227.7,140.3,35.6,46.899611,9.389321,2748625.0,1196125.0,2400,SE,30-42
t7_2400_S_30-42_90,7,411,980,2357.6,172.2,31.2,46.913445,9.081259,2725125.0,1197125.0,2400,S,30-42
t7_2400_SW_30-42_91,7,403,1080,2297.0,210.9,35.6,46.926251,9.409989,2750125.0,1199125.0,2400,SW,30-42
t7_2400_W_30-42_92,7,416,1096,2453.4,248.7,36.1,46.89611,9.461392,2754125.0,1195875.0,2400,W,30-42
t7_2400_W_30-42_93,7,420,1016,2376.1,266.1,32.4,46.891455,9.198709,2734125.0,1194875.0,2400,W,30-42
t7_2400_NW_30-42_94,7,406,1027,2390.4,295.6,32.5,46.922369,9.235836,2736875.0,1198375.0,2400,NW,30-42
t7_2400_N_30-42_95,7,344,1129,2333.7,340.7,36.6,47.055998,9.576049,2762375.0,1213875.0,2400,N,30-42
t7_2400_N_42-55_96,7,414,1069,2390.2,5.6,47.7,46.902138,9.373002,2747375.0,1196375.0,2400,N,42-55
t7_2400_NE_42-55_97,7,413,1062,2387.8,37.8,46.9,46.904771,9.350122,2745625.0,1196625.0,2400,NE,42-55
t7_2400_NE_42-55_98,7,427,965,2306.3,60.2,46.4,46.878167,9.030977,2721375.0,1193125.0,2400,NE,42-55
t7_2400_E_42-55_99,7,424,965,2277.5,96.1,42.8,46.884912,9.031177,2721375.0,1193875.0,2400,E,42-55
t7_2400_NW_42-55_100,7,425,998,2389.7,295.5,47.8,46.881106,9.13932,2729625.0,1193625.0,2400,NW,42-55
t7_2400_NW_42-55_101,7,403,1029,2319.2,293.6,43.8,46.92901,9.242625,2737375.0,1199125.0,2400,NW,42-55
t7_2400_NW_42-55_102,7,421,1005,2452.3,309.2,45.3,46.889756,9.162561,2731375.0,1194625.0,2400,NW,42-55
t7_2400_NW_42-55_103,7,423,1002,2468.8,336.0,47.7,46.885407,9.152579,2730625.0,1194125.0,2400,NW,42-55
t7_2800_N_20-30_104,7,430,966,2618.8,6.5,26.8,46.871376,9.034056,2721625.0,1192375.0,2800,N,20-30
t7_2800_N_20-30_105,7,425,975,2645.1,20.4,23.4,46.882202,9.063902,2723875.0,1193625.0,2800,N,20-30
t7_2800_E_20-30_106,7,404,1032,2750.6,74.7,23.5,46.926607,9.252394,2738125.0,1198875.0,2800,E,20-30
t7_2800_E_20-30_107,7,407,1032,2857.5,103.3,24.9,46.919862,9.252167,2738125.0,1198125.0,2800,E,20-30
t7_2800_SE_20-30_108,7,431,961,2736.1,127.0,23.3,46.869355,9.017598,2720375.0,1192125.0,2800,SE,20-30
t7_2800_S_20-30_109,7,431,999,2809.1,158.9,23.4,46.867567,9.142172,2729875.0,1192125.0,2800,S,20-30
t7_2800_S_20-30_110,7,429,1002,2814.1,158.7,26.7,46.871917,9.15215,2730625.0,1192625.0,2800,S,20-30
t7_2800_S_20-30_111,7,389,1072,2665.0,194.2,23.9,46.958174,9.384877,2748125.0,1202625.0,2800,S,20-30
t7_2800_W_20-30_112,7,433,968,2953.5,255.3,25.1,46.864539,9.040412,2722125.0,1191625.0,2800,W,20-30
t7_2800_W_20-30_113,7,433,996,2708.3,285.0,22.4,46.863217,9.132196,2729125.0,1191625.0,2800,W,20-30
t7_2800_NW_20-30_114,7,427,962,2662.3,315.3,23.2,46.878303,9.021141,2720625.0,1193125.0,2800,NW,20-30
t7_2800_NW_20-30_115,7,423,1016,2757.5,320.4,27.9,46.88471,9.198488,2734125.0,1194125.0,2800,NW,20-30
t7_2800_NW_30-42_116,7,413,1057,2872.6,332.9,34.8,46.905044,9.33372,2744375.0,1196625.0,2800,NW,30-42
t7_2800_NW_30-42_117,7,419,1019,2717.5,336.0,35.0,46.893551,9.208622,2734875.0,1195125.0,2800,NW,30-42
t7_2800_N_30-42_118,7,412,1053,2660.6,11.4,37.6,46.907509,9.320678,2743375.0,1196875.0,2800,N,30-42
t7_2800_SE_30-42_119,7,430,973,2802.2,129.9,30.5,46.871054,9.057006,2723375.0,1192375.0,2800,SE,30-42
t7_2800_NW_30-42_120,7,428,999,2767.5,305.2,37.4,46.874312,9.142386,2729875.0,1192875.0,2800,NW,30-42
t7_2800_NW_30-42_121,7,409,1028,2797.9,316.1,40.8,46.915573,9.238891,2737125.0,1197625.0,2800,NW,30-42
t7_2800_NW_30-42_122,7,412,1025,2650.0,305.0,33.8,46.908983,9.228824,2736375.0,1196875.0,2800,NW,30-42
t7_2800_NW_42-55_123,7,430,970,2691.0,328.0,45.3,46.871192,9.04717,2722625.0,1192375.0,2800,NW,42-55
t8_1600_N_20-30_0,8,467,1317,1562.1,351.6,24.8,46.766381,10.180141,2809375.0,1183125.0,1600,N,20-30
t8_1600_N_20-30_1,8,665,1334,1610.5,19.3,24.7,46.32003,10.212831,2813625.0,1133625.0,1600,N,20-30
t8_1600_NE_20-30_2,8,445,1419,1578.8,66.6,23.6,46.807315,10.516533,2834875.0,1188625.0,1600,NE,20-30
t8_1600_E_20-30_3,8,663,1281,1551.7,95.7,27.1,46.328609,10.041108,2800375.0,1134125.0,1600,E,20-30
t8_1600_SE_20-30_4,8,529,1395,1640.1,117.0,30.0,46.620638,10.427504,2828875.0,1167625.0,1600,SE,20-30
t8_1600_SE_20-30_5,8,452,1344,1646.9,157.1,24.5,46.797936,10.270221,2816125.0,1186875.0,1600,SE,20-30
t8_1600_S_20-30_6,8,462,1316,1556.0,168.7,22.3,46.777697,10.177442,2809125.0,1184375.0,1600,S,20-30
t8_1600_S_20-30_7,8,671,1213,1607.7,200.4,21.6,46.315484,9.819666,2783375.0,1132125.0,1600,S,20-30
t8_1600_SW_20-30_8,8,691,1313,1663.7,244.0,29.0,46.263242,10.1418,2808375.0,1127125.0,1600,SW,20-30
t8_1600_W_20-30_9,8,658,1291,1568.6,282.0,24.9,46.339097,10.074099,2802875.0,1135375.0,1600,W,20-30
t8_1600_NW_20-30_10,8,532,1402,1562.7,297.6,26.3,46.613294,10.449959,2830625.0,1166875.0,1600,NW,20-30
t8_1600_NW_20-30_11,8,455,1361,1597.8,327.9,21.6,46.789801,10.325491,2820375.0,1186125.0,1600,NW,20-30
t8_1600_N_30-42_12,8,699,1121,1641.5,1.0,38.5,46.258423,9.518763,2760375.0,1125125.0,1600,N,30-42
t8_1600_NE_30-42_13,8,383,1398,1559.9,32.5,34.3,46.948471,10.455612,2829625.0,1204125.0,1600,NE,30-42
t8_1600_NE_30-42_14,8,687,1293,1585.8,48.2,33.0,46.273764,10.077422,2803375.0,1128125.0,1600,NE,30-42
t8_1600_E_30-42_15,8,393,1404,1511.8,87.1,36.3,46.92548,10.47403,2831125.0,1201625.0,1600,E,30-42
t8_1600_SE_30-42_16,8,714,1269,1660.0,122.3,34.7,46.214864,9.996773,2797375.0,1121375.0,1600,SE,30-42
t8_1600_SE_30-42_17,8,652,1148,1637.8,149.0,35.1,46.362437,9.610488,2767125.0,1136875.0,1600,SE,30-42
t8_1600_S_30-42_18,8,694,1115,1643.4,190.4,37.5,46.27002,9.499742,2758875.0,1126375.0,1600,S,30-42
t8_1600_SW_30-42_19,8,669,1141,1508.9,204.0,35.3,46.324654,9.586246,2765375.0,1132625.0,1600,SW,30-42
t8_1600_SW_30-42_20,8,670,1296,1613.9,245.3,30.8,46.311746,10.089009,2804125.0,1132375.0,1600,SW,30-42
t8_1600_W_30-42_21,8,710,1275,1547.0,273.1,36.5,46.223413,10.016626,2798875.0,1122375.0,1600,W,30-42
t8_1600_NW_30-42_22,8,389,1413,1656.8,307.0,32.9,46.933681,10.504062,2833375.0,1202625.0,1600,NW,30-42
t8_1600_NW_30-42_23,8,514,1417,1699.7,318.8,35.9,46.652438,10.501167,2834375.0,1171375.0,1600,NW,30-42
t8_1600_N_42-55_24,8,709,1149,1582.4,2.5,49.3,46.234236,9.608614,2767375.0,1122625.0,1600,N,42-55
t8_1600_NE_42-55_25,8,672,1142,1623.7,28.7,43.1,46.317848,9.589224,2765625.0,1131875.0,1600,NE,42-55
t8_1600_NE_42-55_26,8,693,1303,1562.4,51.7,45.4,46.259517,10.109173,2805875.0,1126625.0,1600,NE,42-55
t8_1600_E_42-55_27,8,700,1154,1741.1,111.7,44.6,46.254156,9.625624,2768625.0,1124875.0,1600,E,42-55
t8_1600_SE_42-55_28,8,694,1166,1592.6,129.8,43.8,46.266885,9.665064,2771625.0,1126375.0,1600,SE,42-55
t8_1600_S_42-55_29,8,698,1159,1516.4,160.8,49.6,46.258338,9.64201,2769875.0,1125375.0,1600,S,42-55
t8_1600_S_42-55_30,8,661,1106,1686.1,187.5,43.4,46.344737,9.473342,2756625.0,1134625.0,1600,S,42-55
t8_1600_SW_42-55_31,8,683,1304,1585.0,202.6,43.6,46.281917,10.113519,2806125.0,1129125.0,1600,SW,42-55
t8_1600_W_42-55_32,8,395,1410,1613.3,271.7,42.3,46.920462,10.493454,2832625.0,1201125.0,1600,W,42-55
t8_1600_NW_42-55_33,8,430,1392,1564.6,294.6,42.5,46.843371,10.430038,2828125.0,1192375.0,1600,NW,42-55
t8_1600_NW_42-55_34,8,384,1416,1629.7,301.9,45.5,46.944653,10.514547,2834125.0,1203875.0,1600,NW,42-55
t8_1600_NW_42-55_35,8,658,1156,1547.4,327.9,45.9,46.348448,9.635919,2769125.0,1135375.0,1600,NW,42-55
t8_2000_N_20-30_36,8,678,1121,1955.8,0.6,23.5,46.305633,9.52057,2760375.0,1130375.0,2000,N,20-30
t8_2000_NE_20-30_37,8,572,1352,1975.6,24.6,23.5,46.527596,10.282159,2818125.0,1156875.0,2000,NE,20-30
t8_2000_E_20-30_38,8,490,1403,2035.0,69.1,23.5,46.707591,10.458495,2830875.0,1177375.0,2000,E,20-30
t8_2000_E_20-30_39,8,460,1418,1955.7,95.4,26.1,46.773697,10.511337,2834625.0,1184875.0,2000,E,20-30
t8_2000_SE_20-30_40,8,447,1405,2071.8,115.5,24.3,46.804047,10.470461,2831375.0,1188125.0,2000,SE,20-30
t8_2000_SE_20-30_41,8,408,1390,2042.1,155.2,22.6,46.892981,10.426234,2827625.0,1197875.0,2000,SE,20-30
t8_2000_S_20-30_42,8,473,1274,1984.6,188.2,24.7,46.756188,10.038838,2798625.0,1181625.0,2000,S,20-30
t8_2000_SW_20-30_43,8,529,1379,1994.5,209.8,21.6,46.621996,10.375317,2824875.0,1167625.0,2000,SW,20-30
t8_2000_W_20-30_44,8,448,1325,1965.3,249.3,24.6,46.808451,10.208503,2811375.0,1187875.0,2000,W,20-30
t8_2000_W_20-30_45,8,402,1416,1964.8,261.9,26.9,46.904205,10.512232,2834125.0,1199375.0,2000,W,20-30
t8_2000_NW_20-30_46,8,372,1336,2049.7,310.7,25.0,46.978372,10.253438,2814125.0,1206875.0,2000,NW,20-30
t8_2000_N_20-30_47,8,637,1299,1987.6,337.7,26.1,46.38569,10.102376,2804875.0,1140625.0,2000,N,20-30
t8_2000_N_30-42_48,8,470,1309,1961.8,353.0,32.6,46.760264,10.153635,2807375.0,1182375.0,2000,N,30-42
t8_2000_NE_30-42_49,8,525,1254,1961.3,39.9,35.2,46.640779,9.967944,2793625.0,1168625.0,2000,NE,30-42
t8_2000_NE_30-42_50,8,513,1310,1938.8,64.2,32.6,46.663543,10.152039,2807625.0,1171625.0,2000,NE,30-42
t8_2000_E_30-42_51,8,400,1311,2072.0,86.7,36.1,46.917432,10.168145,2807875.0,1199875.0,2000,E,30-42
